,Gene,variance,SD
15154,PHYHIP,0.008366334,0.091467664
15155,PHYHIPL,0.018877967,0.137397113
15156,PHYKPL,0.004732355,0.068792117
15157,PI15,0.013233217,0.115035719
15158,PI16,0.004880237,0.069858693
15159,PI3,0.003918125,0.062594931
15160,PI4K2A,0.007778261,0.088194452
15161,PI4K2B,0.004325758,0.065770492
15162,PI4KA,0.00484857,0.069631675
15163,PI4KAP1,0.014945728,0.122252721
15164,PI4KAP2,0.004500151,0.067083167
15165,PI4KB,0.007267323,0.085248598
15166,PIANP,0.005621671,0.074977807
15167,PIAS1,0.012238795,0.110629086
15168,PIAS2,0.031219759,0.176691141
15169,PIAS3,0.005392571,0.073434127
15170,PIAS4,0.003829553,0.061883381
15171,PIBF1,0.003632792,0.060272644
15172,PICALM,0.006505073,0.08065403
15173,PICK1,0.003117875,0.055837939
15174,PID1,0.006170961,0.078555464
15175,PIDD1,0.005313597,0.072894422
15176,PIEZO1,0.009690729,0.098441499
15177,PIEZO2,0.006681588,0.081740981
15178,PIF1,0.005856715,0.076529177
15179,PIFO,0.0096929,0.098452525
15180,PIGA,0.011077456,0.105249493
15181,PIGB,0.013095933,0.114437462
15182,PIGC,0.007269218,0.085259707
15183,PIGF,0.002687029,0.051836557
15184,PIGG,0.012063402,0.109833519
15185,PIGH,0.004364899,0.066067385
15186,PIGK,0.008988709,0.094808801
15187,PIGL,0.004445868,0.066677341
15188,PIGM,0.006560433,0.080996498
15189,PIGN,0.003573808,0.059781336
15190,PIGO,0.006130834,0.078299641
15191,PIGP,0.00877876,0.093695036
15192,PIGQ,0.008316244,0.091193443
15193,PIGR,0.003404873,0.05835129
15194,PIGS,0.0084661,0.092011415
15195,PIGT,0.006314104,0.079461339
15196,PIGU,0.009800191,0.098995913
15197,PIGV,0.004530559,0.067309431
15198,PIGW,0.225284232,0.474641161
15199,PIGX,0.013753888,0.117276972
15200,PIGY,0.002508349,0.050083417
15201,PIGZ,0.004658372,0.068252271
15202,PIH1D1,0.009286933,0.096368734
15203,PIH1D2,0.015282154,0.123621009
15204,PIK3AP1,0.004426743,0.066533772
15205,PIK3C2A,0.013113389,0.114513705
15206,PIK3C2B,0.006470858,0.080441641
15207,PIK3C2G,0.006260582,0.07912384
15208,PIK3C3,0.02230699,0.149355248
15209,PIK3CA,0.008588462,0.092673955
15210,PIK3CB,0.005904586,0.076841302
15211,PIK3CD,0.007756889,0.088073204
15212,PIK3CG,0.005195195,0.072077698
15213,PIK3IP1,0.007244702,0.085115813
15214,PIK3R1,0.002579911,0.050792827
15215,PIK3R2,0.005202791,0.072130376
15216,PIK3R3,0.005120449,0.071557315
15217,PIK3R4,0.006791878,0.082412852
15218,PIK3R5,0.00882787,0.093956744
15219,PIK3R6,0.016753549,0.129435502
15220,PIKFYVE,0.005523855,0.074322638
15221,PILRA,0.003904131,0.062483047
15222,PILRB,0.004604642,0.067857514
15223,PIM1,0.00506482,0.071167552
15224,PIM2,0.00335585,0.057929702
15225,PIM3,0.005228894,0.07231109
15226,PIN1,0.004510009,0.067156602
15227,PIN1P1,0.003246,0.056973679
15228,PIN4,0.010878561,0.104300342
15229,PIN4P1,0.003996932,0.063221292
15230,PINK1,0.003749748,0.061235188
15231,PINK1-AS,0.006353042,0.079705973
15232,PINLYP,0.016247518,0.127465753
15233,PINX1,0.006041083,0.077724403
15234,PIP,0.004966051,0.070470213
15235,PIP4K2A,0.004488924,0.066999436
15236,PIP4K2B,0.003770034,0.0614006
15237,PIP4K2C,0.055780137,0.23617819
15238,PIP5K1A,0.012938824,0.113748952
15239,PIP5K1B,0.014181483,0.11908603
15240,PIP5K1C,0.02137038,0.146186114
15241,PIP5K1P1,0.005340621,0.073079555
15242,PIP5KL1,0.009790444,0.098946675
15243,PIPOX,0.006245727,0.079029913
15244,PIPSL,0.002755985,0.052497472
15245,PIR,0.019813593,0.140760764
15246,PIR-FIGF,0.012213229,0.110513479
15247,PIRT,0.005137886,0.071679051
15248,PISD,0.003130595,0.055951719
15249,PISRT1,0.005468375,0.073948464
15250,PITHD1,0.004748719,0.068910948
15251,PITPNA,0.011918684,0.109172725
15252,PITPNA-AS1,0.010946756,0.104626748
15253,PITPNB,0.00548772,0.074079145
15254,PITPNC1,0.013197925,0.114882224
15255,PITPNM1,0.004733064,0.068797267
15256,PITPNM2,0.0297525,0.17248913
15257,PITPNM3,0.005952003,0.077149228
15258,PITRM1,0.010584346,0.102880252
15259,PITRM1-AS1,0.006018537,0.077579232
15260,PITX1,0.006013453,0.077546455
15261,PITX2,0.002351663,0.048493944
15262,PITX3,0.003212722,0.05668088
15263,PIWIL1,0.006140183,0.078359318
15264,PIWIL2,0.010387236,0.101917788
15265,PIWIL3,0.0077997,0.08831591
15266,PIWIL4,0.003652606,0.060436793
15267,PJA1,0.005033677,0.070948414
15268,PJA2,0.003795412,0.061606917
15269,PKD1,0.00267561,0.051726298
15270,PKD1L1,0.007719024,0.087857974
15271,PKD1L2,0.007931392,0.089058364
15272,PKD1L3,0.022128653,0.148757027
15273,PKD1P1,0.003656562,0.060469513
15274,PKD2,0.004669111,0.068330897
15275,PKD2L1,0.004020755,0.063409426
15276,PKD2L2,0.009102856,0.095408888
15277,PKDCC,0.006072293,0.077924919
15278,PKDREJ,0.010184615,0.100918852
15279,PKHD1,0.005427465,0.073671332
15280,PKHD1L1,0.006112369,0.078181638
15281,PKIA,0.003669531,0.060576651
15282,PKIB,0.004367108,0.066084095
15283,PKIG,0.003868643,0.062198415
15284,PKLR,0.008811495,0.093869566
15285,PKM,0.007291607,0.085390905
15286,PKMYT1,0.002467837,0.049677327
15287,PKN1,0.007862437,0.088670385
15288,PKN2,0.00438258,0.06620106
15289,PKN2-AS1,0.009740808,0.09869553
15290,PKN3,0.006052135,0.077795469
15291,PKNOX1,0.006269906,0.079182741
15292,PKNOX2,0.007781639,0.0882136
15293,PKP1,0.004484075,0.066963238
15294,PKP2,0.01771763,0.13310759
15295,PKP3,0.00904811,0.095121553
15296,PKP4,0.002006205,0.044790677
15297,PLA1A,0.00917754,0.095799479
15298,PLA2G10,0.006371962,0.07982457
15299,PLA2G12A,0.003585105,0.059875746
15300,PLA2G12B,0.199367341,0.446505701
15301,PLA2G15,0.003652221,0.060433611
15302,PLA2G1B,0.004943309,0.070308671
15303,PLA2G2A,0.00215203,0.04638998
15304,PLA2G2C,0.009839372,0.09919361
15305,PLA2G2D,0.004538258,0.067366596
15306,PLA2G2E,0.025549588,0.159842384
15307,PLA2G2F,0.002874184,0.053611414
15308,PLA2G3,0.004170768,0.064581482
15309,PLA2G4A,0.00514367,0.071719386
15310,PLA2G4B,0.018561572,0.136240862
15311,PLA2G4C,0.002454346,0.049541352
15312,PLA2G4D,0.006189587,0.078673928
15313,PLA2G4E,0.007445001,0.086284421
15314,PLA2G4F,0.003003967,0.054808457
15315,PLA2G5,0.016464257,0.128313121
15316,PLA2G6,0.008114915,0.090082822
15317,PLA2G7,0.022381583,0.149604756
15318,PLA2R1,0.009630757,0.098136419
15319,PLAA,0.003133974,0.055981905
15320,PLAC1,0.003707804,0.060891736
15321,PLAC4,0.002919072,0.054028439
15322,PLAC8,0.001551953,0.039394832
15323,PLAC8L1,0.010179998,0.100895978
15324,PLAC9,0.006092553,0.078054806
15325,PLAG1,0.006810892,0.08252813
15326,PLAGL1,0.036112623,0.190033217
15327,PLAGL2,0.022649422,0.150497248
15328,PLAT,0.015174581,0.123185148
15329,PLAU,0.011446102,0.106986456
15330,PLAUR,0.003740059,0.061156019
15331,PLB1,0.00792222,0.089006852
15332,PLBD1,0.005408614,0.073543277
15333,PLBD2,0.005390966,0.073423201
15334,PLCB1,0.004128991,0.064257226
15335,PLCB2,0.003447342,0.058714069
15336,PLCB3,0.005816492,0.076265929
15337,PLCB4,0.005987077,0.077376203
15338,PLCD1,0.005453952,0.073850879
15339,PLCD3,0.008287585,0.091036175
15340,PLCD4,0.010107012,0.100533638
15341,PLCE1,0.009116186,0.095478722
15342,PLCE1-AS1,0.009193066,0.095880477
15343,PLCG1,0.007791483,0.088269377
15344,PLCG2,0.011566596,0.107548112
15345,PLCH1,0.005716763,0.075609278
15346,PLCH2,0.002827328,0.053172623
15347,PLCL1,0.002188439,0.046780752
15348,PLCL2,0.008837778,0.094009458
15349,PLCXD1,0.003917651,0.062591145
15350,PLCXD2,0.002858276,0.053462851
15351,PLCXD3,0.003515915,0.059295154
15352,PLCZ1,0.005865631,0.076587411
15353,PLD1,0.011643962,0.107907194
15354,PLD2,0.009545767,0.097702443
15355,PLD3,0.010592972,0.102922164
15356,PLD4,0.008071928,0.08984391
15357,PLD5,0.012620874,0.112342662
15358,PLD6,0.007512936,0.086677197
15359,PLEC,0.01416643,0.119022811
15360,PLEK,0.002914087,0.053982286
15361,PLEK2,0.003728047,0.061057732
15362,PLEKHA1,0.025110521,0.158462995
15363,PLEKHA2,0.004459435,0.066779001
15364,PLEKHA3,0.00389742,0.062429318
15365,PLEKHA4,0.004374046,0.066136567
15366,PLEKHA5,0.008599112,0.092731397
15367,PLEKHA6,0.004905972,0.070042644
15368,PLEKHA7,0.00929698,0.09642085
15369,PLEKHA8,0.00438116,0.066190333
15370,PLEKHA8P1,0.003391395,0.058235682
15371,PLEKHB1,0.004573567,0.067628153
15372,PLEKHB2,0.004485763,0.066975836
15373,PLEKHD1,0.011743581,0.108367804
15374,PLEKHF1,0.01016182,0.100805855
15375,PLEKHF2,0.001421225,0.037699139
15376,PLEKHG1,0.010113679,0.100566789
15377,PLEKHG2,0.007545938,0.086867359
15378,PLEKHG3,0.007218862,0.084963889
15379,PLEKHG4,0.004126816,0.064240297
15380,PLEKHG4B,0.003645056,0.060374303
15381,PLEKHG5,0.001638388,0.040477001
15382,PLEKHG6,0.007815079,0.088402935
15383,PLEKHG7,0.004546029,0.067424248
15384,PLEKHH1,0.002008156,0.044812449
15385,PLEKHH2,0.007938882,0.089100405
15386,PLEKHH3,0.006806957,0.082504283
15387,PLEKHJ1,0.014810259,0.121697409
15388,PLEKHM1,0.007868162,0.088702658
15389,PLEKHM2,0.004336632,0.065853108
15390,PLEKHM3,0.015973562,0.126386557
15391,PLEKHN1,0.004028477,0.063470282
15392,PLEKHO1,0.00634866,0.079678481
15393,PLEKHO2,0.006968528,0.083477709
15394,PLEKHS1,0.005587684,0.074750813
15395,PLET1,0.00416359,0.064525888
15396,PLG,0.006997541,0.083651305
15397,PLGLA,0.008265777,0.090916319
15398,PLGLB1,0.003019403,0.054949093
15399,PLGLB2,0.002714386,0.052099768
15400,PLGRKT,0.004556772,0.067503869
15401,PLIN1,0.002094456,0.045765232
15402,PLIN2,0.00341732,0.058457852
15403,PLIN3,0.005094873,0.071378381
15404,PLIN4,0.004642399,0.068135149
15405,PLIN5,0.005598253,0.074821477
15406,PLK1,0.010525669,0.102594683
15407,PLK2,0.005574034,0.074659451
15408,PLK3,0.008277529,0.090980929
15409,PLK4,0.00228426,0.047793929
15410,PLK5,0.013987613,0.11826924
15411,PLLP,0.007194001,0.084817458
15412,PLN,0.004069896,0.063795734
15413,PLOD1,0.003607959,0.060066291
15414,PLOD2,0.008941823,0.094561215
15415,PLOD3,0.004857852,0.069698294
15416,PLP1,0.007263817,0.08522803
15417,PLP2,0.021620927,0.147040562
15418,PLRG1,0.012907343,0.113610488
15419,PLS1,0.022128872,0.148757761
15420,PLS3,0.005245786,0.072427799
15421,PLS3-AS1,0.003040606,0.055141687
15422,PLSCR1,0.004792633,0.069228845
15423,PLSCR2,0.006145457,0.078392965
15424,PLSCR3,0.002540603,0.050404398
15425,PLSCR4,0.00781926,0.08842658
15426,PLSCR5,0.004980997,0.07057618
15427,PLTP,0.002166179,0.046542228
15428,PLVAP,0.011717273,0.108246352
15429,PLXDC1,0.003569305,0.059743663
15430,PLXDC2,0.003632482,0.060270076
15431,PLXNA1,0.017219282,0.131222262
15432,PLXNA2,0.002932099,0.054148861
15433,PLXNA3,0.00541438,0.073582471
15434,PLXNA4,0.002397805,0.048967391
15435,PLXNB1,0.004084083,0.063906832
15436,PLXNB2,0.007234949,0.085058503
15437,PLXNB3,0.004891406,0.069938585
15438,PLXNC1,0.015093723,0.122856516
15439,PLXND1,0.007114863,0.084349648
15440,PM20D1,0.007171973,0.084687501
15441,PM20D2,0.00440139,0.066342972
15442,PMAIP1,0.002797615,0.052892485
15443,PMCH,0.005683005,0.075385706
15444,PMCHL1,0.004699849,0.068555448
15445,PMCHL2,0.010251135,0.101247891
15446,PMEL,0.006166699,0.078528334
15447,PMEPA1,0.010792717,0.103888001
15448,PMF1,0.009246607,0.096159278
15449,PMF1-BGLAP,0.005251392,0.072466489
15450,PMFBP1,0.007475,0.086458081
15451,PML,0.076587716,0.276744857
15452,PMM1,0.002529553,0.050294661
15453,PMM2,0.013286761,0.115268212
15454,PMP2,0.058292855,0.241439133
15455,PMP22,0.004034577,0.063518319
15456,PMPCA,0.002956841,0.054376846
15457,PMPCB,0.006378759,0.079867131
15458,PMS1,0.006531537,0.080817925
15459,PMS2,0.00496982,0.070496952
15460,PMS2CL,0.00521189,0.072193422
15461,PMS2P1,0.011156813,0.105625815
15462,PMS2P3,0.006018833,0.077581139
15463,PMS2P4,0.008111586,0.090064343
15464,PMS2P5,0.006318581,0.079489505
15465,PMS2P9,0.004904118,0.070029411
15466,PMVK,0.008633466,0.092916448
15467,PNCK,0.012710596,0.112741279
15468,PNISR,0.01134967,0.10653483
15469,PNKD,0.003593317,0.059944284
15470,PNKP,0.003537134,0.059473811
15471,PNLDC1,0.005137261,0.071674686
15472,PNLIP,0.004824155,0.069456135
15473,PNLIPRP1,0.003148054,0.056107526
15474,PNLIPRP2,0.004294885,0.065535375
15475,PNLIPRP3,0.006694523,0.081820063
15476,PNMA1,0.003251097,0.057018392
15477,PNMA2,0.004215056,0.06492346
15478,PNMA3,0.009877527,0.099385751
15479,PNMA5,0.002757042,0.052507543
15480,PNMA6A,0.008482733,0.092101751
15481,PNMT,0.004606285,0.067869618
15482,PNN,0.008953487,0.094622868
15483,PNO1,0.006051111,0.077788886
15484,PNOC,0.008763874,0.093615566
15485,PNP,0.003844569,0.06200459
15486,PNPLA1,0.005772349,0.075975979
15487,PNPLA2,0.002209401,0.047004268
15488,PNPLA3,0.033889522,0.18409107
15489,PNPLA4,0.005880987,0.076687596
15490,PNPLA5,0.010394666,0.101954233
15491,PNPLA6,0.005763101,0.07591509
15492,PNPLA7,0.001779234,0.042180972
15493,PNPLA8,0.009708464,0.098531537
15494,PNPO,0.009442386,0.097171938
15495,PNPT1,0.003961482,0.062940307
15496,PNRC1,0.00587002,0.076616053
15497,PNRC2,0.004771562,0.069076496
15498,POC1A,0.007750808,0.088038671
15499,POC1B,0.016602368,0.128850175
15500,POC1B-GALNT4,0.042514944,0.206191521
15501,POC5,0.06506887,0.255086006
15502,PODN,0.004314215,0.065682683
15503,PODNL1,0.00482657,0.069473517
15504,PODXL,0.011275108,0.106184313
15505,PODXL2,0.053267904,0.230798406
15506,POF1B,0.007729379,0.087916888
15507,POFUT1,0.006796494,0.082440853
15508,POFUT2,0.004890135,0.069929503
15509,POGK,0.032901122,0.181386663
15510,POGLUT1,0.029214759,0.170923255
15511,POGZ,0.002744898,0.052391774
15512,POLA1,0.008689999,0.093220164
15513,POLA2,0.006619768,0.081361956
15514,POLB,0.009055136,0.095158478
15515,POLD1,0.006122618,0.078247158
15516,POLD2,0.004175525,0.064618303
15517,POLD3,0.012436996,0.111521282
15518,POLD4,0.009016659,0.094956092
15519,POLDIP2,0.004790317,0.069212113
15520,POLDIP3,0.040068565,0.20017134
15521,POLE,0.002875372,0.053622495
15522,POLE2,0.004801584,0.069293464
15523,POLE3,0.004168649,0.064565075
15524,POLE4,0.007496576,0.08658277
15525,POLG,0.004473211,0.066882067
15526,POLG2,0.027363856,0.16542024
15527,POLH,0.016031499,0.126615555
15528,POLI,0.003459443,0.05881703
15529,POLK,0.004516649,0.067206021
15530,POLL,0.004581445,0.067686375
15531,POLM,0.006914286,0.083152185
15532,POLN,0.005306778,0.072847639
15533,POLQ,0.002239091,0.047319033
15534,POLR1A,0.003612116,0.060100883
15535,POLR1B,0.003618997,0.060158099
15536,POLR1C,0.007473007,0.086446555
15537,POLR1D,0.007072145,0.084096047
15538,POLR1E,0.006412501,0.080078095
15539,POLR2A,0.004612943,0.067918648
15540,POLR2B,0.005278492,0.072653233
15541,POLR2C,0.019199367,0.138561779
15542,POLR2D,0.012501968,0.111812201
15543,POLR2E,0.006974921,0.083515995
15544,POLR2F,0.009664904,0.098310246
15545,POLR2G,0.003839575,0.061964308
15546,POLR2H,0.00499642,0.070685357
15547,POLR2I,0.005851322,0.076493933
15548,POLR2J,0.010182954,0.100910623
15549,POLR2J2,0.005487214,0.074075729
15550,POLR2J3,0.004513047,0.067179217
15551,POLR2J4,0.003417924,0.058463016
15552,POLR2K,0.006485042,0.080529759
15553,POLR2L,0.003070621,0.055413188
15554,POLR2M,0.007593047,0.087138091
15555,POLR3A,0.007124835,0.084408735
15556,POLR3B,0.004501629,0.067094179
15557,POLR3C,0.008274794,0.090965893
15558,POLR3D,0.005483594,0.07405129
15559,POLR3E,0.002736847,0.052314879
15560,POLR3F,0.003810779,0.061731509
15561,POLR3G,0.002240259,0.047331376
15562,POLR3GL,0.004252804,0.065213527
15563,POLR3H,0.002837361,0.053266881
15564,POLR3K,0.004127196,0.06424326
15565,POLRMT,0.002556402,0.050560876
15566,POM121,0.003613733,0.060114335
15567,POM121C,0.007043863,0.083927722
15568,POM121L10P,0.004154224,0.06445327
15569,POM121L12,0.003513751,0.059276905
15570,POM121L1P,0.002338526,0.048358309
15571,POM121L2,0.00172129,0.041488434
15572,POM121L4P,0.003182747,0.056415844
15573,POM121L8P,0.00670674,0.081894691
15574,POM121L9P,0.023355945,0.152826519
15575,POMC,0.002460053,0.049598923
15576,POMGNT1,0.005441323,0.073765324
15577,POMGNT2,0.001987531,0.044581739
15578,POMK,0.005805803,0.076195819
15579,POMP,0.019468018,0.139527841
15580,POMT1,0.021906754,0.148009304
15581,POMT2,0.003861149,0.062138145
15582,POMZP3,0.005202761,0.072130165
15583,PON1,0.017222523,0.131234609
15584,PON2,0.00604475,0.077747988
15585,PON3,0.002011749,0.044852528
15586,POP1,0.001791827,0.042329978
15587,POP4,0.004911355,0.07008106
15588,POP5,0.006203987,0.07876539
15589,POP7,0.008203499,0.09057317
15590,POPDC2,0.005632388,0.075049238
15591,POPDC3,0.002786085,0.052783376
15592,POR,0.011358029,0.106574056
15593,PORCN,0.004123662,0.064215744
15594,POSTN,0.007279138,0.085317862
15595,POT1,0.004429275,0.066552799
15596,POTEA,0.005130099,0.071624712
15597,POTEB,0.008292925,0.091065496
15598,POTEB2,0.006229072,0.078924469
15599,POTEC,0.023421779,0.153041756
15600,POTED,0.002644666,0.05142632
15601,POTEE,0.002628515,0.05126905
15602,POTEF,0.003243058,0.056947854
15603,POTEG,0.003743834,0.061186876
15604,POTEH,0.003227019,0.056806854
15605,POTEH-AS1,0.005361126,0.07321971
15606,POTEI,0.004744974,0.068883771
15607,POTEJ,0.015488849,0.124454205
15608,POTEKP,0.009308299,0.096479528
15609,POTEM,0.003495587,0.059123487
15610,POU1F1,0.015230795,0.123413107
15611,POU2AF1,0.003696754,0.060800941
15612,POU2F1,0.004769113,0.069058764
15613,POU2F2,0.003275346,0.057230636
15614,POU2F3,0.007387279,0.085949283
15615,POU3F1,0.003264809,0.057138511
15616,POU3F2,0.003731335,0.061084654
15617,POU3F3,0.004314925,0.065688091
15618,POU3F4,0.007595469,0.087151986
15619,POU4F1,0.011029276,0.105020359
15620,POU4F2,0.003431615,0.058579985
15621,POU4F3,0.022087536,0.148618759
15622,POU5F1,0.003165252,0.056260571
15623,POU5F1B,0.009077664,0.095276777
15624,POU5F1P3,0.006413494,0.080084295
15625,POU5F1P4,0.010358646,0.101777434
15626,POU5F2,0.003854199,0.062082195
15627,POU6F1,0.007303005,0.085457623
15628,POU6F2,0.002856502,0.053446256
15629,POU6F2-AS1,0.003797679,0.061625315
15630,PP12613,0.005451283,0.073832806
15631,PP2D1,0.002674995,0.05172035
15632,PP7080,0.003289868,0.057357373
15633,PPA1,0.001918476,0.043800415
15634,PPA2,0.002757223,0.052509266
15635,PPAN,0.004624968,0.068007119
15636,PPAN-P2RY11,0.004164502,0.064532954
15637,PPARA,0.014454076,0.120225104
15638,PPARD,0.009940255,0.099700829
15639,PPARG,0.015493481,0.124472813
15640,PPARGC1A,0.016685499,0.129172364
15641,PPARGC1B,0.008065827,0.08980995
15642,PPAT,0.011830504,0.108768118
15643,PPBP,0.015098437,0.122875696
15644,PPBPP2,0.019347578,0.139095571
15645,PPCDC,0.004774737,0.069099474
15646,PPCS,0.011618384,0.107788609
15647,PPDPF,0.033030291,0.181742376
15648,PPEF1,0.007922433,0.089008048
15649,PPEF1-AS1,0.013441539,0.115937653
15650,PPEF2,0.007434755,0.086225026
15651,PPFIA1,0.040148999,0.200372151
15652,PPFIA2,0.00731518,0.085528828
15653,PPFIA3,0.003678672,0.060652056
15654,PPFIA4,0.003288471,0.057345194
15655,PPFIBP1,0.001784226,0.042240101
15656,PPFIBP2,0.003161817,0.056230035
15657,PPHLN1,0.010624722,0.103076291
15658,PPIA,0.017025743,0.13048273
15659,PPIAL4C,0.005349249,0.073138563
15660,PPIAL4D,0.003001265,0.0547838
15661,PPIAL4E,0.004657625,0.068246796
15662,PPIAL4F,0.005583319,0.074721607
15663,PPIAL4G,0.012116066,0.110073005
15664,PPIAP30,0.018636016,0.136513796
15665,PPIB,0.008044708,0.089692297
15666,PPIC,0.002193545,0.046835297
15667,PPID,0.00349232,0.059095857
15668,PPIE,0.020502347,0.143186405
15669,PPIEL,0.004770936,0.069071961
15670,PPIF,0.003917527,0.06259015
15671,PPIG,0.003603898,0.060032472
15672,PPIH,0.004472501,0.06687676
15673,PPIL1,0.008940146,0.094552345
15674,PPIL2,0.003778936,0.06147305
15675,PPIL3,0.027539906,0.165951518
15676,PPIL4,0.023770025,0.154175307
15677,PPIL6,0.008381945,0.091552961
15678,PPIP5K1,0.007837717,0.08853088
15679,PPIP5K2,0.003727647,0.061054462
15680,PPL,0.002286878,0.047821318
15681,PPM1A,0.017049555,0.130573945
15682,PPM1B,0.003806197,0.061694382
15683,PPM1D,0.003398684,0.058298229
15684,PPM1E,0.005731377,0.075705856
15685,PPM1F,0.004957166,0.070407145
15686,PPM1G,0.005722428,0.075646734
15687,PPM1H,0.00461425,0.067928271
15688,PPM1J,0.003154118,0.056161534
15689,PPM1K,0.005150655,0.071768067
15690,PPM1L,0.003892736,0.062391795
15691,PPM1M,0.003959063,0.062921088
15692,PPM1N,0.008562379,0.092533125
15693,PPME1,0.003176286,0.056358546
15694,PPOX,0.003419453,0.058476093
15695,PPP1CA,0.003814207,0.061759267
15696,PPP1CB,0.006729394,0.082032885
15697,PPP1CC,0.005067024,0.071183034
15698,PPP1R10,0.007607517,0.087221079
15699,PPP1R11,0.002649435,0.051472667
15700,PPP1R12A,0.003478864,0.058981894
